"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LPAR1",-1.6128036606661,6.29758479454127,-15.5835473149737,4.42237668317274e-10,1.19743769956984e-07,13.6181400403089
"SQRDL",-1.79826199130603,10.6579584551407,-15.5619372618574,4.5026396561359e-10,1.19743769956984e-07,13.600408121626
"CA4",-4.54187686355476,8.10499993590994,-15.5255951220469,4.64115380862956e-10,1.19743769956984e-07,13.5705300476757
"UGDH",-2.19474079243671,9.27477928321547,-15.5032550650195,4.72855689785995e-10,1.19743769956984e-07,13.5521274192784
"HHLA2",-1.68260194574705,4.81016763277317,-15.4950192175381,4.7612214547438e-10,1.19743769956984e-07,13.5453361817852
"GDPD2",-1.38247150946316,6.85993008195666,-15.4905419616698,4.77908007471376e-10,1.19743769956984e-07,13.5416426854913
"GLTP",-1.57359835406946,8.14317685492826,-15.4884309751539,4.78752509425707e-10,1.19743769956984e-07,13.5399008498658
"PRSS12",-1.68133725930762,5.19601650409509,-15.4821077669483,4.81291677989797e-10,1.19743769956984e-07,13.5346819128311
"SRI",-1.90717397638141,9.97438632329391,-15.476649260341,4.83495197722928e-10,1.19743769956984e-07,13.5301748867743
"C1orf210",-2.20048009636748,6.70225905422497,-15.0449241976402,6.9714171197212e-10,1.64163780973433e-07,13.1683971955246
"LRRC19",-3.69771456911047,7.7739482420182,-14.8682733015956,8.11951428543394e-10,1.83976100814316e-07,13.0172804165206
"NR5A2",-2.24748755449892,5.19179515210077,-14.8467375921974,8.27274423358546e-10,1.85474925716986e-07,12.9987323259316
"RELL1",-1.1912418901777,6.04023436219791,-14.7980654072114,8.63056179237683e-10,1.91021700240225e-07,12.9567112004666
"SUCLG2",-1.67137131296212,9.65724652190364,-14.7056461639693,9.3563375478656e-10,1.97896731946722e-07,12.8765328201914
"SCIN",-2.59166731148723,6.22404144177515,-14.6900126044099,9.48543235570944e-10,1.98068846808094e-07,12.862919342208
"BCAR3",-1.91980295130987,6.78928770361926,-14.6628652469514,9.71414866065643e-10,1.98943896464732e-07,12.8392448805801
"C1orf132",-1.98877438728219,5.3871246627115,-14.600929216938,1.02583246096222e-09,2.05868015641117e-07,12.7850655986267
"TLR3",-1.7796749141911,5.2164294614166,-14.5912673581365,1.03461125041209e-09,2.05868015641117e-07,12.7765928142446
"RNF125",-2.16529314920129,5.74164042050805,-14.5811534856633,1.04388683455752e-09,2.05868015641117e-07,12.7677175680161
"TDP2",-2.08028480108762,10.9743233866287,-14.5622944214139,1.06142102654725e-09,2.07405563710367e-07,12.7511515122644
"ANO10",-1.05478183952565,7.76572850155531,-14.4790246720412,1.14269235968623e-09,2.21256405172336e-07,12.6777464732697
"SCP2",-1.23232253441945,10.4560950296841,-14.4334669567964,1.18995023224672e-09,2.27797267972927e-07,12.6374056231697
"GALNT12",-2.07924485187884,8.37163672996212,-14.3756747847323,1.25292617142403e-09,2.34088373027723e-07,12.5860466783853
"RIOK3",-1.24933106949784,7.65952239871836,-14.2155554765571,1.44675897247359e-09,2.58945540795925e-07,12.4426626342362
"MALL",-2.83034534240658,9.21111511763488,-14.1905730354942,1.47978651815562e-09,2.62649775418305e-07,12.4201457553052
"SLC30A10",-3.9758577820096,5.68502685287973,-14.1664651780612,1.5124227637037e-09,2.64457390554295e-07,12.3983796195635
"TEX11",-2.05500755277952,4.84747548094357,-14.1647283092846,1.51480358925884e-09,2.64457390554295e-07,12.3968100359234
"PAPSS2",-2.5102324779751,9.01654482814469,-14.1431695154264,1.54469118399939e-09,2.66125949463704e-07,12.3773116789813
"DHRS9",-4.20101277272705,8.05726617198375,-14.1347529471293,1.55652981658812e-09,2.66125949463704e-07,12.3696914695351
"CPNE8",-1.67406795351135,4.73749078924375,-14.0893896267961,1.62202928984395e-09,2.74187316225288e-07,12.3285424059972
"DGKA",-1.20423190425274,5.52675092714476,-14.0143927287819,1.73686256413188e-09,2.91286895696417e-07,12.2602230477457
"KRT20",-2.6973358697977,11.6585626746188,-13.9264058496283,1.88276556159115e-09,3.05676645729343e-07,12.179606628047
"MPP5",-1.60715488333126,7.23334725994787,-13.9200613909141,1.89378080239007e-09,3.05676645729343e-07,12.1737741605333
"VILL",-1.8354018860345,7.57130046444772,-13.9184986876119,1.89650452195042e-09,3.05676645729343e-07,12.1723371623834
"SLC35G1",-1.2179089631909,4.9072725115259,-13.9155727499847,1.9016155581745e-09,3.05676645729343e-07,12.1696461607055
"CD177",-4.29097079596243,7.60983942214938,-13.9088534450006,1.9134086526033e-09,3.05676645729343e-07,12.1634642598731
"MTM1",-1.89587929301244,6.37640341371933,-13.9033497383385,1.92312646263824e-09,3.05676645729343e-07,12.1583985358494
"SUGCT",-1.74335211166591,5.78477210634147,-13.8616058012352,1.99857254062076e-09,3.1531552994579e-07,12.1199119656116
"CNNM2",-1.19429011061567,5.55699019280023,-13.8216671065026,2.07372230978952e-09,3.22319035207222e-07,12.0829825839648
"TMEM171",-2.18927087826749,6.45349039234207,-13.8101613191819,2.09592793487798e-09,3.22319035207222e-07,12.0723242244601
"GNA13",-1.51474917556317,8.08319811804111,-13.8029702283476,2.10993531140273e-09,3.22319035207222e-07,12.0656583321126
"LAMA1",-2.02465232625975,4.87975641979065,-13.7995716833604,2.11659004147359e-09,3.22319035207222e-07,12.0625068085552
"MAOA",-2.19229246740778,8.85439229199327,-13.7747499766698,2.16587902660944e-09,3.26997751602042e-07,12.0394660637835
"CA7",-2.00499477292761,6.22994468712694,-13.7478018459093,2.22078217648663e-09,3.30772304734187e-07,12.0144051859001
"CEACAM7",-4.06026742530385,10.7057683553577,-13.7107324695585,2.29874850943339e-09,3.4000725348904e-07,11.9798529027778
"ENDOD1",-1.81085186820742,7.33656840874746,-13.6949896667698,2.33273974037832e-09,3.42297126556626e-07,11.9651513206153
"LRRC66",-2.79345909909044,5.18299346982235,-13.6804647582673,2.36457790014871e-09,3.42606426498417e-07,11.9515723716717
"BTNL3",-2.01187323234619,7.78953709206333,-13.5645467927834,2.63593557415439e-09,3.76504541787987e-07,11.8426951133961
"CNTN4",-1.17437218808461,4.53788864627812,-13.5481713053435,2.67687620724954e-09,3.76504541787987e-07,11.8272409841142
"CMAHP",-1.30279178340552,4.38364591537212,-13.4777871586962,2.86073953722426e-09,3.95655138982724e-07,11.7606088994745
"CAPN5",-1.50479074787628,7.49071698915865,-13.4625227417432,2.90236749096379e-09,3.96266187115627e-07,11.7461134902155
"SLC25A34",-1.47760162362704,5.46303708693977,-13.4296442564579,2.99424524809762e-09,4.06206557574721e-07,11.7148370222658
"TMEM37",-1.75472420010947,6.86354001063148,-13.3291040147171,3.29500216990154e-09,4.44178805169196e-07,11.6187323417265
"ABHD17C",-1.17482192451175,9.09504281798832,-13.2932888815679,3.40980211498083e-09,4.56763366333187e-07,11.5843275442793
"MXD1",-1.96424776737886,7.50424404320437,-13.269330116219,3.48897834249274e-09,4.61563662836974e-07,11.5612621631604
"AKR1B10",-4.72349633447649,8.29575217943277,-13.2533553157398,3.54285971726688e-09,4.65798574802885e-07,11.5458606717864
