"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CXCL8",2.86423405137391,6.42501667419044,5.94543833929388,2.50354607399582e-05,0.000330879365474728,2.64943851300107
"CENPA",1.45951958777193,6.5165653323812,5.92873822383506,2.58152195431336e-05,0.000337914373977357,2.61852043728598
"PAK1IP1",1.01099353570283,7.39217382872124,5.85975659486659,2.93137539691554e-05,0.00037144400484798,2.49040632072619
"MTHFD2",1.04487096088049,8.57319683864216,5.84976078447962,2.98602134900607e-05,0.00037672269343522,2.47178818644867
"CENPW",1.07019533446972,8.86522450648158,5.82110463339238,3.14863014012821e-05,0.000393025827166699,2.41833841221139
"ZNRF3",1.41534396848565,5.90183043758325,5.8063966895931,3.23563909656216e-05,0.000400312496210875,2.39086190449293
"UCHL3",1.06122021392633,9.21631991307546,5.80179343668381,3.26338151170817e-05,0.000402284385828109,2.38225638872841
"SCML1",1.02791069357903,6.76590779190093,5.79210711954827,3.32256847426283e-05,0.000406653020020888,2.36413906078687
"ATAD2",1.2842362589615,6.83573235437926,5.79068956171905,3.33132340568576e-05,0.000406773027870957,2.36148659600292
"CENPF",1.15866413099809,7.13929023449552,5.77389941866686,3.43686313614802e-05,0.000415245375448903,2.33004916825513
"SLC35D3",1.79061305390021,4.68721608385506,5.76414851855809,3.49974473867774e-05,0.000420147813242409,2.31177447679535
"KIF2C",1.11849539340264,6.60558567087361,5.75986939513979,3.52771624532447e-05,0.000421412909559747,2.30375071839685
"PABPC1L",1.36351435127528,8.04696723494481,5.75703593330875,3.54636558292985e-05,0.000422513232890997,2.29843636271725
"CEP55",1.58107119475478,7.13521904422932,5.72206208991007,3.7851778735307e-05,0.000440652722038469,2.23275218815283
"RAD54L",1.0714663607316,6.10423244613983,5.71077770956943,3.86574774188848e-05,0.000446171718542962,2.21152429547504
"MAD2L1",1.20474421836996,6.206902298366,5.70256097535028,3.92553403719108e-05,0.000451964297827207,2.19605654209046
"MSL3P1",1.31651207134283,4.98141051829668,5.6955231099749,3.97750600362699e-05,0.000457109841881134,2.18280085553646
"CENPH",1.10143208761728,5.57668832099302,5.68788597747697,4.03471244421925e-05,0.000462273987830375,2.16840903956935
"GPCPD1",1.15835379181095,7.92714546722798,5.65388176798901,4.29998543072494e-05,0.000484345693359199,2.10423621351425
"MELK",1.21766999327181,5.86879291088117,5.65013110686628,4.33033384113741e-05,0.000486671648160288,2.09714863154619
"TOP2A",1.31169516436525,8.13211656946748,5.64608102867035,4.36335476639464e-05,0.000490090342157481,2.08949316917697
"MND1",1.33476555270078,5.35552719659665,5.61305757692725,4.64254952953039e-05,0.000512055452131193,2.02699198376086
"TTK",1.36860133821045,6.88989305870461,5.61034136577814,4.6663237962686e-05,0.000513404643846468,2.02184485536655
"C17orf96",1.66514707007897,4.65740612576232,5.58763135403155,4.87011023806755e-05,0.000530612804862877,1.97877255132792
"EXOSC4",1.06808956008221,7.31869471380896,5.57367605625926,4.99989731567452e-05,0.000539702383026048,1.95227139842529
"CCNB1",1.41460811687325,8.04900265098455,5.56360046763108,5.09582899334547e-05,0.000548172672293862,1.9331221497771
"GDPD5",1.0551584889703,5.75442163274888,5.55632264612444,5.16630871808151e-05,0.000553541473343478,1.9192820633156
"CADPS",1.69235825317439,5.18851971044273,5.54911042078306,5.23715104632185e-05,0.000558589904351746,1.9055599802122
"BUB1",1.43517617227976,6.79217686801638,5.53908133819366,5.33734057646917e-05,0.000565116060137005,1.88646737230943
"KIAA1257",1.18660670777364,5.02145988178869,5.53862038369753,5.34199296666365e-05,0.000565290896180205,1.88558953114683
"C2CD4A",1.96181017501691,6.37394187375325,5.52758484520642,5.45463860899773e-05,0.00057238759241828,1.8645653208733
"SERPINB5",1.71365260177468,5.23008749567982,5.52248980579414,5.50747476573036e-05,0.000576006633466392,1.85485330419377
"ZAK",1.14833270378734,6.22231961506585,5.52216368667915,5.51087467698524e-05,0.000576042371896193,1.85423155215226
"CKS1B",1.05727523101727,7.35808506829447,5.51759484089779,5.55873603125356e-05,0.000579758316083566,1.84551953313562
"TESC",2.75651105824232,6.79692356650712,5.41948527216235,6.69742111041729e-05,0.000665713055597995,1.65780154174724
"HELLS",1.0680628506992,4.62754812470532,5.41698825972219,6.72937208737484e-05,0.000667818704065537,1.65300806609649
"NCAPD3",1.06320830147722,7.12912714582021,5.40689285370586,6.86016778143087e-05,0.00067831034294505,1.63362014387936
"CXCL1",2.12083936831117,8.22779721665106,5.40100553902298,6.93765637966704e-05,0.000684893582638408,1.62230787415634
"FERMT1",1.01800465487107,6.41771817553549,5.39493714490682,7.01847751931964e-05,0.000689979345270902,1.61064315723231
"DEPDC1B",1.00273202449929,6.50136724480229,5.39179956368366,7.06064677340547e-05,0.00069303982607538,1.60461028000278
"ARNTL2",1.30874864257416,5.41823828532094,5.38590856617134,7.14053231406714e-05,0.000698333679479588,1.59327989314121
"ASPM",1.1525505920344,7.26077170698637,5.38536837026481,7.14790439492518e-05,0.000698691889895229,1.59224069797733
"HES6",1.1724743415231,8.83292062854576,5.38151360633208,7.2007398463806e-05,0.00070203486411193,1.58482409548446
"C4orf48",1.04737800113387,8.3734284013041,5.37678644542428,7.26608531287587e-05,0.000705848287536513,1.57572648481231
"POLA1",1.00186563246584,7.26786667524616,5.36623507372292,7.41416537319413e-05,0.000716905641527129,1.55540999778921
"HOXA11",1.42002786932501,5.10564907422569,5.3563635056833,7.55553439024862e-05,0.000727587146087541,1.53639004780333
"LY6E",1.11588860226413,6.09802391453521,5.3460659672835,7.70597998726934e-05,0.000738300300306233,1.51653661222055
"TCN1",2.21022828774875,4.87572696335613,5.32957748116031,7.95336354093482e-05,0.0007575417883195,1.48472013976969
"EGFL6",1.54112913400949,4.14736488543737,5.32747730544701,7.98545828872626e-05,0.000760050997101808,1.48066522204976
"KRT23",3.6867510500491,5.98112282160886,5.32538167563417,8.01761717579202e-05,0.000761956796787177,1.47661854597448
"LGR5",1.565958818532,5.51230197655925,5.31797364305053,8.13237683666637e-05,0.000769756030630391,1.46230930071019
"GYLTL1B",1.54394255329926,4.28122084914863,5.26437288580913,9.01502248850867e-05,0.000827748085337317,1.35857726884516
"KIF23",1.14470952610918,6.19101561064458,5.20751508212049,0.000100602319165271,0.000898504164910879,1.24816715325832
"CPNE7",1.2139666150989,6.76678271410051,5.15523219976004,0.000111319442388712,0.000968504857659947,1.14630656151227
"KIF14",1.19735521042023,4.70204026222018,5.14317346751291,0.00011395457030343,0.000984157857054287,1.12276822501808
"IFFO2",1.12939802205962,5.84293651598201,5.14154617041798,0.000114315076396646,0.000985915191853121,1.1195905073281
"UCA1",2.32100408253051,7.16618848675429,5.14042431031191,0.000114564295363043,0.000987160598105346,1.11739960955631
"ODAM",1.16226143094454,3.57280462282719,5.1301167004376,0.000116880540134746,0.00100292512373605,1.09726299791832
"SLC27A5",1.25973951854221,5.87294604020985,5.10931680836612,0.000121702940778305,0.00103214614700592,1.05659223975127
"EVA1A",1.1923346126972,4.21452610252584,5.10054467110456,0.000123797890255601,0.00104380351873523,1.03942511064913
"SPC25",1.47229991498352,5.56131260822409,5.06826407625524,0.000131833077112077,0.00109537178671508,0.976177512249308
"KIF20A",1.34920502295664,5.93267018509185,5.06210812534646,0.000133425518784813,0.0011042192758483,0.964102941650677
"SOX4",1.11533413821358,8.76673298147545,5.03022879438507,0.000141995524541638,0.00115634574157644,0.901506510097269
"UBE2T",1.19822201332872,8.14594109028972,5.02032843818522,0.000144771009130337,0.00117306622316462,0.882044105709725
"S100P",1.51865457561652,11.1815398089776,5.00923669188232,0.000147947036629093,0.00119016928613161,0.860226995714725
"PITX2",1.92342213029319,4.87530916608624,4.96476749958439,0.000161419341079143,0.00127636999314911,0.772624805181914
"EPSTI1",1.13750865737227,8.21834775897783,4.93293686201256,0.000171834317830343,0.00133802034338667,0.709791371572796
"NQO1",1.45850479707926,9.8173514562425,4.9300053364846,0.000172827695516677,0.00134297956796705,0.703999239339708
"MTFR2",1.17432872618461,5.821704745059,4.92213898117503,0.000175522630984482,0.00136055320050358,0.688452425914671
"SP5",1.56899336205348,6.01466534659971,4.87189891551268,0.000193786554994169,0.00147184014107668,0.589009877682783
"PHLDA1",1.56546210456268,6.58741726764598,4.85982019337051,0.000198462371463065,0.00150069740219923,0.565063797158386
"KLK10",1.00394035851599,4.53439311317723,4.84369126258235,0.000204887752235439,0.00154124029596914,0.533065498298861
"NKD1",1.52501216635553,5.45208756296965,4.83556353057464,0.00020820637993453,0.00156206566672021,0.516931079212766
"C11orf95",1.13286156776855,6.85297308088209,4.83342880521724,0.00020908714408668,0.00156719675527923,0.512692342486591
"EREG",1.70126105995941,5.72825244898011,4.80078245027178,0.00022304454994852,0.00165016127801996,0.447813960031719
"BMP7",1.53411688135304,5.43204758317323,4.74732469786521,0.000248003159172131,0.00179392761373512,0.341356650237307
"MMP11",1.00332164848891,6.71677747590574,4.73964870829465,0.000251815772795679,0.00181274879368558,0.326048479053267
"LEMD1",1.13656877744771,4.99345404334455,4.73956793470328,0.000251856211142236,0.00181274879368558,0.325887363923946
"GPT2",1.01063177781705,7.01994147687946,4.6812177708809,0.000282884643583426,0.0019862481711708,0.209344241060074
"SLC39A4",1.06589371364065,8.6690683956813,4.67159129832316,0.000288369111258481,0.00201772681265407,0.190088010398467
"CKMT2",3.32824290087266,5.67846535734815,4.6409308459028,0.000306575809538757,0.00211603589170833,0.128702912286957
"ERCC6L",1.4613535168326,5.18343340881307,4.63809182307174,0.000308320266987304,0.00212412122189675,0.123014835012855
"KCNN4",1.08389210831532,7.84829279251355,4.61289908466904,0.000324253346589082,0.00220253733730687,0.0725104941603592
"FEN1",1.0430474508384,7.13627713257095,4.61197084167641,0.000324856289114818,0.00220391738236606,0.0706486124981636
"INHBA",1.63322689388923,5.74043895388159,4.58354835233599,0.000343885622791025,0.00230267671201271,0.0136040324915658
"COL7A1",1.07660208417555,7.00052323433186,4.54674904203205,0.000370233384331624,0.00243424396234817,-0.0603499197447874
"BUB1B",1.05148408283935,6.90606032736945,4.53256947369088,0.000380929969196785,0.00248323571549144,-0.0888744097660927
"C6orf222",1.03362221575059,5.96155904201416,4.50106705999365,0.000405841816029002,0.0026022820584935,-0.152301623825181
"SAMD5",1.16565711767326,8.25617003502213,4.50063479476705,0.000406195013579884,0.0026022820584935,-0.153172469268455
"CST1",1.24937215191503,4.69334293703252,4.48817224035614,0.000416514443634965,0.00265498005424982,-0.178285589507685
"SLCO4A1-AS1",1.02237771771296,4.62943247683108,4.46420631635359,0.000437119789082273,0.00274452944905123,-0.226610837088116
"HMMR",1.07002577782861,6.78840211269633,4.44013796573616,0.000458864066294312,0.00285158810713284,-0.275183798427431
"GPR143",1.42844180061313,5.2170849395835,4.37883309451137,0.000519386218223318,0.00315280657636301,-0.399082815940429
"COL11A1",1.59116313519618,4.53547636191171,4.28315067090072,0.000630601789069231,0.00366153369263503,-0.592929458295627
"PLCB4",1.63834736704405,7.73105263488563,4.281397356618,0.000632852365683283,0.00366668937557992,-0.596486473562246
"PSMG1",1.02182529630418,8.61735012917788,4.27956457788292,0.000635213701227482,0.00367584801115848,-0.600204879542833
"ANKRD22",1.02853755153283,7.47470719149395,4.2372798651577,0.000692259999061209,0.00393227060986638,-0.686042711828939
"CCNA2",1.07135386496961,6.80019312533024,4.19374423056589,0.000756461948734396,0.004198207797985,-0.774512638572147
"GZMB",1.35622680744918,6.50098761381727,4.18781538105346,0.000765662602138984,0.00424177081584997,-0.786567617151809
"SQLE",1.5458390070311,7.59335295028242,4.16617429533205,0.000800223875673916,0.00439440589646514,-0.830582965535061
"ATP6V1C2",1.01403829234317,4.07367795626642,4.13382772652581,0.000854866252251471,0.0046253900774407,-0.896408330394761
"ANXA3",1.19429048375182,8.35000434836334,4.09815441970576,0.000919543121085951,0.0048816985017628,-0.969050056660835
"SLC6A20",1.36548352715466,3.97217265261998,4.07899042271421,0.000956319552159565,0.00502187385382373,-1.00809215091564
"TNFRSF11B",1.47013757550563,6.44731870264147,4.07475440923282,0.000964648239704857,0.00505568008989446,-1.01672363957971
"PSAT1",1.26426995852766,5.70254754433786,4.06743890565226,0.000979205555980387,0.00511017867244247,-1.03163136064935
"AURKA",1.10754029198197,8.0931019135055,4.04239327223311,0.0010307551906336,0.00531653801815948,-1.08268212910928
"APCDD1",1.29223836474523,6.68686979861789,4.02750819204903,0.0010626885770725,0.00544197272489479,-1.11303086858474
"NPSR1",1.11744595551885,3.54344627786934,4.02268435247478,0.00107325121574494,0.00548298342819954,-1.12286729446756
"CTHRC1",1.21494799411919,4.91574917802466,3.9648552109245,0.00120848581144595,0.00601560220517865,-1.24082990903138
"AREG",1.72624570371278,7.79083564726605,3.96223718482193,0.00121500152612045,0.00603527656803924,-1.24617188029464
"STC2",1.01951986887188,4.51572205044471,3.94589497417896,0.00125648603395622,0.00619235241643104,-1.27952008443081
"GINS2",1.10373989200354,6.52770659251885,3.91441310926801,0.00134049028933323,0.00649253666492177,-1.34377357631894
"OIP5",1.00661611909458,6.61466007982629,3.89844432044849,0.00138525091019279,0.00666404457501822,-1.376369849555
"CELP",1.01853487133501,4.81716643693127,3.89430462397328,0.00139709932482116,0.00670123831992141,-1.38482039575059
"ASPHD1",1.02734441961592,5.39610341441771,3.88972736745112,0.00141031946742672,0.00675089643925024,-1.39416431961936
"PF4",1.07055197698167,6.04580990264168,3.87880214092635,0.00144238762127127,0.00686774854253428,-1.41646750008291
"DHCR7",1.07454326786963,6.25488046728964,3.87491617344583,0.00145397077940086,0.00690985437141481,-1.4244006536144
"LOC100190940",1.34973452548927,4.0961472111176,3.82420254083614,0.00161404537992272,0.00749744975985803,-1.52793674406605
"IGF2BP3",1.1799513127935,4.10438081604961,3.81419363238477,0.0016476829517551,0.0076236197689165,-1.54837089402346
"PIWIL1",1.08120898412361,3.43097118288049,3.81126545617399,0.00165765701629826,0.00765848112803388,-1.55434899789264
"ZIC2",1.13317497667953,3.87441854419075,3.79443869669396,0.00171616572419084,0.00786513323135247,-1.58870148374826
"PROX1",1.13495489093463,5.4318929135861,3.69244753296412,0.00211816572759402,0.00930885899322468,-1.79685881382261
"DUSP4",1.56331051863328,6.61459876695632,3.64243058973589,0.00234871078277113,0.0101091783398234,-1.89886833792755
"PTP4A3",1.22736018155379,6.45352919175642,3.61862246252073,0.00246715003456905,0.0104996019094312,-1.94740013306575
"DTD1",1.0525387413162,7.04149176668186,3.55737931006967,0.00280010415458902,0.0116250301643903,-2.07214821464745
"IL20RA",1.12662996928458,6.09195554056205,3.54751686323236,0.00285778494073837,0.0118072465768256,-2.09222286824413
"DUSP27",2.28709415950872,4.43468312026577,3.51198427248677,0.0030756444916897,0.012534149642031,-2.16450984552622
"HOXB6",1.11839158865246,6.98131116040373,3.46778791655775,0.00336995776878751,0.0134228218508948,-2.25432903765775
"CEL",1.55927261231041,4.72383222759484,3.45483409268461,0.00346143951802352,0.0137027366204553,-2.28063309668081
"MMP10",1.56784671411326,4.26138086552583,3.42030837539911,0.00371756118986997,0.0145305942244137,-2.35068836168484
"C2CD4B",1.10956672192297,6.98675120270169,3.40993912334095,0.00379811433410505,0.0147507797107635,-2.37171252100718
"CXCL5",2.23343376224211,4.88520853213192,3.40393439335995,0.0038455554160359,0.0148951021625441,-2.38388389677326
"FAM83D",1.06634031917268,6.70133657949741,3.36620227093587,0.00415747882325577,0.0158202567908779,-2.46030384363407
"WNT11",1.32559043121296,5.8155243903302,3.32108757579929,0.00456366209126769,0.0170896896920712,-2.5515250842193
"IL33",1.07336490370196,5.77032707613774,3.30321828895234,0.0047352480788531,0.0175866841433382,-2.58760726364474
"PDZK1IP1",1.05766016393445,9.1742127081157,3.27040756829245,0.00506716143218574,0.0185387823688294,-2.65378134890703
"FGGY",1.41520480812016,7.76528164667837,3.27025696805437,0.00506873695049221,0.0185387823688294,-2.65408484350507
"FCGR3A",1.06067325078218,6.53495789508401,3.26756106721725,0.00509702274675078,0.0186313837488449,-2.65951732778794
"KLK8",1.06800948254307,5.04996564452895,3.26335756735204,0.00514143929957338,0.018764609697106,-2.66798629999041
"GRM8",1.16108855345186,4.50443769036275,3.2513351417264,0.00527060570539384,0.0191396046012721,-2.6921984421856
"CTTNBP2",1.28681417438292,5.35817931837733,3.22578230700524,0.00555592294326357,0.0199653195528965,-2.74360922913065
"AZGP1",1.26541347761104,6.67408096495081,3.21379874364988,0.00569494904031305,0.0203471282479773,-2.76769500483846
"GGH",1.23869655091943,9.65168875731645,3.21042601567687,0.0057346949010591,0.0204658418257577,-2.77447096227829
"CYP4X1",1.80353393014932,5.09788559965728,3.20528868702477,0.00579576400911551,0.0206446692276285,-2.7847896053387
"IL13RA2",1.09907158896088,3.69073978999727,3.1969727580674,0.00589598530367406,0.0209501564195444,-2.80148626351145
"TMEM74B",1.12375469810571,5.90634635334379,3.18863258329008,0.00599822092681375,0.021233318808018,-2.81822354225018
"CEACAM6",1.13932165937482,9.48082964631508,3.1780817158082,0.00613007133211974,0.0216026236878966,-2.83938552933129
"FER1L4",1.03305331373276,4.80341388974665,3.14560496686132,0.00655416716180773,0.0228154301718371,-2.90443928783016
"GNG4",1.09882437040186,5.39076205901952,3.1093493867142,0.00706188958529681,0.0242423459501824,-2.97690289252497
"CLDN2",1.54080550751883,5.30171737102271,3.10250899574322,0.0071619423011372,0.0245500173219691,-2.99055497360709
"BAMBI",1.41940108872462,6.81931417364119,3.07692514080742,0.00754868648586367,0.0256516432703821,-3.04155758579971
"PRSS33",1.06649076356294,4.73162957873948,3.06861354438096,0.00767870216285916,0.0260183547291986,-3.05810707229039
"LGR6",1.14598328241441,6.26262865144889,3.05520798549106,0.00789305908182368,0.0265725935415962,-3.08477801937767
"DSG3",1.18844799461633,4.35642410913036,2.89141422529373,0.0110370016760265,0.034683045540846,-3.40830778801475
"IL1A",1.1597940788358,4.52084147404191,2.84999503265582,0.0120088140498217,0.0372587747393248,-3.48935401287968
"GOLT1A",1.18563728464522,6.34098261888864,2.76021742023944,0.014409570704311,0.0430549926691628,-3.66380836556595
"SLCO1B3",1.43478275438193,4.17869878529751,2.7255869281814,0.0154549143241467,0.0454573338865752,-3.73062362417758
"FAP",1.34553996348698,4.87969561179226,2.72427246435212,0.0154960039424648,0.0455497394288806,-3.73315419387981
"FABP6",2.28250989562321,5.62734978913236,2.67412479113407,0.0171448615578827,0.0493494927718009,-3.82938449324987
