"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SNHG17",1.87502788793846,6.81585931924929,11.4958342342193,2.12410438907396e-08,1.7058059179788e-06,9.73436701983324
"KIAA0226L",1.98997704459975,7.8615360982587,11.483898742836,2.15174251274705e-08,1.71647804415729e-06,9.72121616008211
"HOMER1",1.93729528503107,4.75015375714027,11.46919019743,2.18633050805218e-08,1.7375616974255e-06,9.70499301958335
"NEBL",1.27342902253101,5.48538947378934,11.4620400516642,2.20335820082254e-08,1.74094647713111e-06,9.69709986641141
"PPAT",1.5477416524564,6.16864624308483,11.4512278210878,2.22937609039715e-08,1.74571622607974e-06,9.68515570990402
"PHF13",1.06701336131499,6.88640621797066,11.4370638298458,2.26395618553286e-08,1.75522870913001e-06,9.6694936283415
"PLAGL2",1.61867995119759,6.51711625104135,11.4198372604888,2.30678583787541e-08,1.77372677115193e-06,9.65042166687616
"SLC6A6",1.32258893158145,4.90061266931041,11.4080909691346,2.33648500664004e-08,1.78368437836653e-06,9.63740231761235
"RIOK1",1.02815397203193,6.56390874636061,11.352443666107,2.48283023144379e-08,1.87524117374189e-06,9.57556102608054
"CCDC86",1.36619920514815,6.81163791684735,11.340610912927,2.51519108719848e-08,1.89297014014984e-06,9.56237639040754
"TEAD4",1.74961615506996,5.7427632985451,11.3187859339209,2.57606478730135e-08,1.91488468071062e-06,9.53802579601285
"CCT6A",1.23442792826047,8.88310148678855,11.3172982749154,2.58027092053123e-08,1.91488468071062e-06,9.53636446417117
"EGR1",2.89225937070892,7.59818190211972,11.2480222928667,2.78448097890677e-08,1.99685725150624e-06,9.45878555628448
"NANP",2.03883023409145,6.42632933873592,11.2257412718107,2.85376893460617e-08,2.03967867577775e-06,9.43374409490195
"KIF4A",1.9267257470032,6.43758710178941,11.1894221276358,2.97068119157997e-08,2.06437799154242e-06,9.39283093799807
"FAM216A",1.34628203841924,4.97246336942652,11.1833578402458,2.99069473666287e-08,2.06814309078514e-06,9.38598815390048
"YTHDF1",1.37110928052142,8.96012837015645,11.1157923004341,3.22365747188e-08,2.18664587559147e-06,9.30952688414177
"RPP40",1.63803880359554,6.41948567944013,11.0898334838248,3.31824079462387e-08,2.22950191434366e-06,9.280041514104
"POM121C",1.02716135197544,6.50507205928065,11.0714241060557,3.38710736108839e-08,2.26150469228281e-06,9.25909442525831
"DDX21",1.66180370664442,9.11458545412674,11.0548749649164,3.45031602105129e-08,2.28935454617979e-06,9.24023790329557
"LOC105378604",1.98641454790864,5.6535720875385,11.0353397603315,3.52655173874143e-08,2.31349956629283e-06,9.21794711221327
"CXXC5",1.50902484872405,7.93914537588865,10.9642361072249,3.81955102315267e-08,2.43570710305775e-06,9.13652115395934
"BRCA2",1.54715800895088,4.28738039707141,10.9148793897744,4.03813017388763e-08,2.54461936608381e-06,9.07972777320563
"HILPDA",2.46454375154445,7.27385634511539,10.784083606658,4.68441595865279e-08,2.83447089498142e-06,8.92813846557092
"SOX4",1.21705458711309,6.78089818440408,10.7596910376747,4.81669649362935e-08,2.90052014190636e-06,8.89969212474449
"SORD",1.16130045294759,6.28805048060483,10.7025118152713,5.14263025288502e-08,3.0258329735012e-06,8.83279179988591
"PPRC1",1.13721032796038,6.74138282281358,10.6986975736024,5.165192471622e-08,3.0258329735012e-06,8.82831815713659
"PIM3",1.07896586016724,7.81499397105657,10.657025806078,5.41867706413629e-08,3.14475211959234e-06,8.77935275575846
"LPCAT1",1.56187733097623,5.82946346641221,10.6517468550156,5.45172201170002e-08,3.15533225889127e-06,8.77313812948285
"AURKA",1.33839715181463,6.29938402235032,10.6329628496471,5.57105713778511e-08,3.21566249262019e-06,8.75100329301524
"CCDC59",1.01559133897512,7.79478438901958,10.6105334045312,5.71720768843316e-08,3.27151104254929e-06,8.72452880259549
"CDCA5",1.74093029353494,6.70101412386754,10.5632355391426,6.0389575514927e-08,3.41177073976772e-06,8.66854377661287
"TSPAN5",1.73251801351105,5.51204445715594,10.5250957708495,6.31244852934916e-08,3.51847887842752e-06,8.62324291720328
"KIF18B",1.73881349750853,6.25956044876049,10.5177765588847,6.36642542318057e-08,3.53121080959174e-06,8.61453347053115
"AHCY",1.64556358975084,8.78558577865355,10.4892330884879,6.58166767072605e-08,3.64111531737128e-06,8.58051903853887
"DGAT2",1.56692848378173,6.17615171035069,10.4689803773082,6.73908380932004e-08,3.69293366696113e-06,8.55633674360842
"PDRG1",1.0313248565418,7.74129184813916,10.3919150407696,7.37573581526904e-08,3.95022307589882e-06,8.46395466390141
"CEMIP",2.17805135894016,5.32994305669971,10.3909149186797,7.38440732103925e-08,3.95022307589882e-06,8.46275196414474
"IFITM2",1.63395355994597,9.78198603935794,10.367673920176,7.58900493600946e-08,4.03087820778218e-06,8.43477587998104
"UTP14A",1.2542324344623,5.45232710187267,10.3411046774174,7.83032077559601e-08,4.12816837127276e-06,8.40272860834711
"NELFCD",1.52092401968249,8.91659550725922,10.3268131970502,7.96349121021591e-08,4.16742995789653e-06,8.38546183254941
"AJUBA",1.37224799182834,3.93846688885515,10.318216692745,8.04475470527991e-08,4.18162423554013e-06,8.37506596635019
"FOS",3.1420120516568,7.39321722059695,10.3177161222252,8.04951376389245e-08,4.18162423554013e-06,8.37446039546822
"PPP1R14B",1.02117829813761,7.70022235167575,10.2927324201263,8.29089071059845e-08,4.24489618377491e-06,8.34420466909173
"BLM",1.19996344998269,6.34350756061163,10.2561448516878,8.6583827142439e-08,4.38181858219106e-06,8.2997850468826
"ASAP1",1.19957921397851,5.99961055042966,10.2538665321386,8.68183292778737e-08,4.38185686087543e-06,8.29701463319258
"MID1IP1",1.03627818595014,6.24676680932545,10.1721535167599,9.5692257011936e-08,4.68153830759296e-06,8.19731059636242
"TGIF2",1.76559850331478,5.16341619459671,10.1670921786882,9.62727723708023e-08,4.68153830759296e-06,8.19111293637687
"PROX1",1.52395763569247,5.74921194091054,10.1569256247955,9.74501935064002e-08,4.72799925169207e-06,8.17865612093017
"NT5C3B",1.38957697303812,7.65532574974935,10.1349789903825,1.00044481431076e-07,4.81003930022682e-06,8.15173006948253
"NAT10",1.16491995477797,7.61888410862037,10.1165218232051,1.02283198870787e-07,4.88459608239662e-06,8.12904766199352
"KRT80",1.07446023305016,4.66803982631501,10.0891053100681,1.05707588073159e-07,5.02559356779067e-06,8.09529144460434
"NOP58",1.18896454594009,9.47172942825776,10.0781817614684,1.07105777406803e-07,5.06943545108333e-06,8.08182078594121
"CCT3",1.0389442183527,9.31466298430882,10.0730806526558,1.07765437544233e-07,5.07808861560756e-06,8.07552607885272
"GDF15",1.27591409653354,4.89127236183526,10.0561532841909,1.09985594554411e-07,5.10889889900167e-06,8.05461899165835
"SLC5A6",1.90215169264869,7.99911103147245,10.0410005066932,1.12014311980935e-07,5.17525559844238e-06,8.03587901459826
"NXT1",1.90784569411649,7.51945938928188,9.99537812407883,1.18366547083483e-07,5.38728369487514e-06,7.97931490130297
"SMARCC1",1.35399816945929,7.57006156342358,9.9953258309837,1.18374044283843e-07,5.38728369487514e-06,7.97924994462147
"NOB1",1.14809938160483,8.1216065811556,9.9931805848435,1.18682041727083e-07,5.38978423613038e-06,7.97658495251263
"FAM57A",1.24345721257201,6.44017770756873,9.94734661551835,1.25470420679659e-07,5.58341909468328e-06,7.91953367507629
"P3H4",1.01277378458984,5.95185889268517,9.94671181018037,1.25567291720423e-07,5.58341909468328e-06,7.9187419936121
"GPSM2",1.68771517996259,7.03535266546099,9.87658487046071,1.3677459547516e-07,6.00651981242359e-06,7.83102890647946
"UTP4",1.51726158986646,8.00363078608195,9.85730911618593,1.40038263063521e-07,6.10435400892551e-06,7.80683002936712
"UBE2C",2.25560902356493,8.83059059940103,9.85666471044096,1.40148791509675e-07,6.10435400892551e-06,7.80602037225536
"TEX30",1.81752141581616,5.71237103317519,9.82833442644832,1.45100916566976e-07,6.25608182583002e-06,7.77038234312124
"POLD2",1.34819606305415,7.80709318956079,9.80190925911965,1.49888053424687e-07,6.37218692593296e-06,7.73706537335578
"RPN2",1.23116207363403,10.8144083124103,9.79111339424712,1.51891905314033e-07,6.43170117551411e-06,7.72343288385006
"CCND1",1.96313474152698,6.87591203044314,9.779675683778,1.54046017339877e-07,6.48144881112026e-06,7.70897657915439
"IFRD2",1.00867474907327,7.73377330468493,9.77858261890292,1.5425357342688e-07,6.48144881112026e-06,7.707594318735
"KIF14",1.43269738825433,4.93564715157013,9.7598576655504,1.57855732498802e-07,6.59248871861173e-06,7.68389576275418
"AMOTL2",1.70363502833019,6.5238222121544,9.75774552352393,1.58267630477562e-07,6.59675589342776e-06,7.68122029432149
"JUN",1.42708093991264,7.43052192746231,9.75293737365007,1.59209558178002e-07,6.62305542897122e-06,7.67512801939097
"PROSER1",1.43277738138312,7.27749662919165,9.72125351907747,1.65567545147107e-07,6.82093451467745e-06,7.63492136836269
"TRMT112",1.40776553050434,9.72966699296133,9.70856285761182,1.68189443275892e-07,6.9022484630698e-06,7.61878726176187
"CBX3",1.10469505456157,6.91578214602465,9.70593984567737,1.68736845863186e-07,6.90423069999827e-06,7.61545040601826
"GALNT6",1.87878895318232,6.53229329624836,9.69150184803974,1.71784061792851e-07,6.96919758500177e-06,7.59707011736079
"RIPK2",1.12377787007478,5.6493998402962,9.62987658833071,1.85463999927807e-07,7.38354716721936e-06,7.51836922965175
"TTI1",1.67280378595166,6.27054459023991,9.5985907631317,1.92848230649042e-07,7.62756306953536e-06,7.47825950862017
"AZGP1",2.65208704990713,5.85216175824942,9.59489053131665,1.93742035805372e-07,7.62756306953536e-06,7.47350873153438
"IFITM3",1.75266054768873,11.1463734844796,9.58677385652764,1.95718115814552e-07,7.69114418585635e-06,7.46308248368272
"GNL3L",1.10322089870397,5.14108474744153,9.57477150088065,1.98679576868162e-07,7.77881674212312e-06,7.44765194342454
"XPOT",1.56532841677044,7.55094407454578,9.56764004213917,2.00461729570363e-07,7.83419151948471e-06,7.43847622727298
"PSMA7",1.29222659936011,9.26745968372453,9.55404874267553,2.03905435856694e-07,7.89457403753745e-06,7.42097379114703
"CXCL3",3.6024140641432,6.44753729610111,9.54108256545437,2.0724942815289e-07,7.95352354996111e-06,7.40425782883783
"CD81",1.25026796474744,9.16706034226188,9.52091546307365,2.12566941735209e-07,8.09686680296579e-06,7.37822241501698
"GTF3A",1.81268670509639,8.59735819617657,9.51830598459589,2.13265518402921e-07,8.09686680296579e-06,7.37485040931921
"KLF7",1.12819361012868,4.96280495033955,9.48270245535839,2.23044593427013e-07,8.30529160035304e-06,7.3287693779996
"RSRC1",1.14257597647363,4.57272182004453,9.47404623087637,2.25493491083309e-07,8.36722276408257e-06,7.31754500328253
"IFITM1",1.86766407609041,10.7319131730308,9.47205468731056,2.26060945514648e-07,8.37369057133303e-06,7.31496145181406
"POLA1",1.48493864392651,6.79102951505508,9.46361149383518,2.28483596961802e-07,8.40849597207253e-06,7.30400363876215
"ADGRG1",1.22637082326191,7.37741839274242,9.44292891913091,2.3453554131598e-07,8.59788725385381e-06,7.27712843186556
"NAA25",1.13230432475525,5.36163158818708,9.4324981431236,2.37652133605166e-07,8.65256887804519e-06,7.26355685822153
"C19orf48",1.35308523682393,7.43745051171637,9.42734715788587,2.39207398317623e-07,8.69433170096765e-06,7.25685048609827
"LAGE3",1.11046194318192,7.20302837854308,9.42423456787205,2.40152440841906e-07,8.70279679958279e-06,7.25279661646147
"TCEAL4",1.30292686741524,7.78254086688077,9.42254823051606,2.40666102397026e-07,8.70279679958279e-06,7.25059987099839
"DPEP1",3.05954512458216,7.18268276323938,9.41459228535332,2.43105300561688e-07,8.7464523592287e-06,7.2402316860339
"ASXL1",1.30510377044335,6.19145402633972,9.3861708652385,2.52035842763723e-07,8.96178867282893e-06,7.20313630648865
"BYSL",1.41401842255728,6.65727398824712,9.37854741917329,2.54490131288596e-07,9.0189439372975e-06,7.19317118733239
"SLC35B2",1.02864570447685,7.71411848481887,9.36842257347093,2.57789064401917e-07,9.10131222444525e-06,7.17992645041251
"LONP1",1.03219221182607,7.5776244493839,9.36247129650015,2.59749328059135e-07,9.14446436087856e-06,7.17213607486179
"GGCT",1.20598546536794,9.9847856889177,9.35725696218822,2.61479877477886e-07,9.1750575130173e-06,7.16530717307769
"CETN2",1.06857932012751,8.39650753007411,9.3522213722976,2.63162740223602e-07,9.21891974345806e-06,7.15870952069615
"LZTS3",1.54186596315013,6.42317807963901,9.31337338547971,2.76538967746359e-07,9.59696914186627e-06,7.10771668954376
"ERCC6L",1.46673712398857,4.83639883667716,9.30071007163066,2.81053914278987e-07,9.73360539874495e-06,7.09105845639381
"SKA3",1.48944380906002,6.64086987849905,9.29616283676534,2.82694235356003e-07,9.77452032280438e-06,7.08507236224589
"TGFBI",2.49756392303093,9.49556549099091,9.25458082519524,2.98174684980414e-07,1.02152355368728e-05,7.03022628418805
"SOX9",1.95487389237117,8.71994475106201,9.25420649615295,2.98318066760639e-07,1.02152355368728e-05,7.02973167623175
"SFXN3",1.07305347976202,5.15895347204386,9.24157468697392,3.0319972210928e-07,1.03237093932365e-05,7.01303187671664
"USP11",1.14309753905345,7.5388313195785,9.23190947133158,3.06992215742508e-07,1.03813032264989e-05,7.00024202467376
"URB2",1.32247410150715,6.24120551677608,9.22033905034543,3.11598689134934e-07,1.04515598108425e-05,6.98491732035996
"CXCL1",3.39711281771425,7.06070319906021,9.20524611588546,3.17718246136186e-07,1.06067099129383e-05,6.96490464340582
"DDX27",1.35664373347805,8.17565177976872,9.17605140004194,3.2992084391395e-07,1.09454580288524e-05,6.92612107996412
"TIMP1",2.34227340693271,9.55143243134993,9.17208479176514,3.31616823037427e-07,1.09846138629458e-05,6.92084427749885
"SHCBP1",1.75127143594677,4.70592045154216,9.15739035727415,3.37980800320941e-07,1.11780327112356e-05,6.90128076586368
"ZNRF3",2.1365139807518,7.4375321330895,9.15535512708202,3.3887241295647e-07,1.11837859650453e-05,6.89856923562441
"SCML1",1.17171851646724,5.85240662075901,9.14627579363815,3.42880521863683e-07,1.11837859650453e-05,6.8864671867611
"YAE1D1",1.47239809716944,7.89227948652833,9.13677254443221,3.47129769155021e-07,1.12363479532413e-05,6.87379013671981
"EIF2S2",1.20092774984392,8.3519821446708,9.12662066599467,3.51730912926439e-07,1.13507829006367e-05,6.86023657530557
"TPX2",2.23065044983299,8.0559645904566,9.11763377080297,3.55858129232413e-07,1.14147926122307e-05,6.84822864301765
"LRP8",1.65454680739372,4.62319423547311,9.10196854389325,3.63175851692679e-07,1.16320037070712e-05,6.82727554681956
"EXOSC5",1.16292300238161,7.15667046100525,9.06357839081495,3.81793464971888e-07,1.21370432991586e-05,6.77580897527505
"DBF4",1.4378982739879,7.00273793914901,9.04782938886068,3.89721984805547e-07,1.22736456371428e-05,6.75464710125724
"DDX39A",1.30625101623976,9.14486284386207,9.04703927782116,3.90124329609167e-07,1.22736456371428e-05,6.75358468782632
"TESC",1.00909778096066,4.76266123198077,9.03715090708125,3.95197224136865e-07,1.24101085988022e-05,6.74028238794305
"ZMYND19",1.16015210774086,6.75698195579909,9.02516753529049,4.01438963734934e-07,1.2555430967093e-05,6.72414684062206
"FBXO45",1.02753949621069,5.6642930612774,9.01868249850581,4.04860392849224e-07,1.26069027884439e-05,6.71540793216595
"SNHG6",1.24024806278889,10.2170912209664,8.99838646947167,4.15769957202953e-07,1.2871343486142e-05,6.68802693908361
"CDC45",1.37771172542938,5.88774531036644,8.9562374155147,4.39436014081641e-07,1.33137235617708e-05,6.63101352336813
"FXYD5",1.6852857227269,6.99439921083197,8.94047634002553,4.48649582271059e-07,1.3496874933321e-05,6.60964163472988
"MACC1",1.80639315008265,5.73386019400127,8.91018667615525,4.66937103907498e-07,1.39095012253508e-05,6.56848863513779
"BCL2L12",1.09756689667327,6.03450338890113,8.90236472919411,4.7178712155995e-07,1.40343490252868e-05,6.55784413006096
"EREG",2.16041844269679,5.68464858343161,8.89222088714872,4.7815664439667e-07,1.41644761738591e-05,6.54402931969986
"ARNTL2",1.27503474550512,5.10331620301597,8.88417048820201,4.83276625718491e-07,1.42777911033497e-05,6.53305706267809
"NUP155",1.37813613175177,6.38477751656327,8.87630923776423,4.88332517057334e-07,1.43858842058149e-05,6.52233534874899
"PFKFB3",1.14074091242479,5.95107556330274,8.86078202397329,4.98484448638349e-07,1.46646688833539e-05,6.50113717662267
"ANLN",2.46888577001189,6.20729106839805,8.85628162010078,5.01468590729464e-07,1.47153276429306e-05,6.49498786391262
"CXCL8",3.4035239031825,5.52352369195471,8.84587625134034,5.08441078621039e-07,1.48363279390156e-05,6.48076103226359
"DENND5A",1.12557779932388,6.37700913565428,8.81831064922503,5.27414613485023e-07,1.52837058606172e-05,6.44301071444267
"SHMT2",1.22376131678844,7.055779528059,8.7969610552164,5.42625735718284e-07,1.56604140177015e-05,6.41371204731924
"CYR61",3.33294288332846,6.38734764847237,8.79267359022896,5.45736235033085e-07,1.57076163107698e-05,6.40782180232453
"CLDN1",2.81146246095224,5.73141695597212,8.7829874189153,5.52833320644463e-07,1.58872131285866e-05,6.39450672566856
"HJURP",1.29882166200927,6.27149475198286,8.74739233996065,5.79767195563065e-07,1.65086383667082e-05,6.34548141120219
"BIRC5",1.08776855301693,6.12138080844459,8.71069713537333,6.08996731795428e-07,1.71574357017339e-05,6.29478472608261
"PSAT1",2.41181954771041,5.41772295080864,8.70864887040583,6.10673700846023e-07,1.71662143730301e-05,6.29195023795102
"CDK4",1.55184188820797,8.55236011098468,8.70267752859968,6.15590628047267e-07,1.72302507944408e-05,6.28368397536511
"XKRX",1.41597649220945,3.96709172313446,8.70084132642578,6.17111028341573e-07,1.72314274044788e-05,6.28114123164569
"KRT23",4.25113477694542,6.0040384151632,8.68739782255149,6.28364561420825e-07,1.7459925788631e-05,6.262512723509
"SRM",1.32093316659748,7.27523605907056,8.67726805661154,6.36987971049357e-07,1.76197490849094e-05,6.24846187905518
"HENMT1",1.17005209530045,7.42160300667633,8.67401362887407,6.39785032247702e-07,1.76284364836272e-05,6.24394512921275
"CTHRC1",4.47014571988202,6.2575862693581,8.66246555573712,6.49815829831117e-07,1.78586159478361e-05,6.22790766436709
"FOXA2",1.07122489729709,6.14324811769251,8.65654254714633,6.55025256669101e-07,1.79323688197882e-05,6.21967590075012
"AREG",1.34105478328904,4.26250273933263,8.6473590672794,6.63190159438278e-07,1.80630271174883e-05,6.20690450647121
"CXCL2",1.50355851753969,4.48421199091702,8.60920828598145,6.98283782622624e-07,1.8802460538659e-05,6.15374096990258
"PROCR",1.87250840213592,6.99177966853946,8.583851397376,7.22695142707231e-07,1.92829547526287e-05,6.11830972201068
"RFWD3",1.7820083911682,5.49114823056316,8.55415967046274,7.52435566954324e-07,1.99329014648898e-05,6.07672349362942
"CDH3",2.31065730530686,5.8369630344718,8.55262777213098,7.54004783837982e-07,1.99329014648898e-05,6.07457504652784
"ZNF239",1.41351301547192,5.48625424726169,8.54703237767771,7.59766053181834e-07,2.00523632797024e-05,6.06672525666609
"RNF24",1.03407500412582,5.41132515681665,8.5394969027249,7.67598821121363e-07,2.0206809899747e-05,6.05614777535966
"NHS",1.0470484999828,4.30447709707176,8.5386695111352,7.68464060227947e-07,2.0206809899747e-05,6.05498595671814
"FOXP4-AS1",1.55845750384889,4.98706258039173,8.52860054255123,7.79076922330586e-07,2.04354179417723e-05,6.04084056395014
"THBS2",3.78085993611213,5.35683750451048,8.51499350283155,7.93666660366187e-07,2.06907052621046e-05,6.02170530500163
"TCFL5",1.31129542323812,5.59345868983774,8.50246640519206,8.0735485139758e-07,2.09705499755086e-05,6.00406899776955
"RRS1",1.23986611085389,7.54510913720774,8.49686250972231,8.13559018308619e-07,2.10802841009188e-05,5.99617340420441
"KBTBD6",1.22596243771806,4.86295861251098,8.49503626689317,8.15591792329138e-07,2.11072777458303e-05,5.99359950440393
"ASPM",1.40917221045053,5.03012913224026,8.47861584106056,8.34113066465855e-07,2.14821937154247e-05,5.97043850038008
"EVA1A",1.61042378167188,4.92430328539374,8.44283886364603,8.76029960684039e-07,2.23188542256093e-05,5.91986195792477
"RNASEH2A",1.54703350829993,7.15557423834936,8.37741603493765,9.58566203694742e-07,2.38232223716386e-05,5.82697352662394
"NOP14",1.10505890849773,6.94623116874081,8.36827274891887,9.70742475573539e-07,2.40416790549312e-05,5.81395011455497
