"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C1orf109",1.4702691747574,6.44746825102065,10.0365109323788,7.98545531579615e-09,8.45440952973567e-07,10.5545065508578
"EXOSC5",1.36118438852611,8.33007369789399,10.0311322802979,8.05199192367376e-09,8.45440952973567e-07,10.5463050775856
"ZNF121",1.4705056840612,8.83567448695246,10.0180196914464,8.21664290649929e-09,8.45440952973567e-07,10.5262962120087
"GTF3A",1.49429224223093,10.2446885593747,9.95936261911463,8.99746910471777e-09,9.08118786060375e-07,10.4365367974353
"TMEM260",1.00448230268658,7.44198715513182,9.95178707913615,9.10383160754518e-09,9.08118786060375e-07,10.4249141812483
"FBXO5",1.71302152035721,6.69742281737445,9.94404677927218,9.21386648651828e-09,9.08328758852055e-07,10.4130316296845
"SNHG1",1.53822612958875,9.88673216346428,9.94122676878181,9.25430023338635e-09,9.08328758852055e-07,10.4087006809904
"CCDC113",2.29415752638285,5.82522192906458,9.90925672025495,9.72588827901162e-09,9.33115740786795e-07,10.3595340869248
"LDLRAD3",2.23292128190899,6.43662284152888,9.88654968007856,1.00760572196022e-08,9.4541824986919e-07,10.3245378244327
"TXLNG",1.14646556454926,7.01317445717077,9.87942501564207,1.01886255418747e-08,9.51787436036791e-07,10.3135443392627
"PUS7",1.85915132834758,8.85652348823359,9.87438063287782,1.02691204713222e-08,9.55117890474634e-07,10.3057570369749
"FAM89A",1.66871719322659,7.10237593486167,9.86754472006798,1.03792661716061e-08,9.5700428653263e-07,10.2951991108951
"UTP14A",1.19736248687391,6.3877272854798,9.82317015217451,1.1124971320368e-08,1.01261010321589e-06,10.226525152127
"CSTF1",1.22867589407737,7.69405314317005,9.81586630041739,1.12529837689578e-08,1.01376322792824e-06,10.2151987109119
"NUP107",1.16048277195522,9.88732852696223,9.81276216973876,1.1307854468783e-08,1.01376322792824e-06,10.2103830096041
"IFITM1",1.93308143105883,10.9613383137948,9.81162492922597,1.13280270551162e-08,1.01376322792824e-06,10.2086184171503
"SPTBN2",1.16297542481121,5.65319512613199,9.80591974405746,1.14297961131973e-08,1.01434678089579e-06,10.1997636144543
"ARNTL2",1.06791179287121,5.99854511619963,9.78389480578562,1.18317336561974e-08,1.0370538894788e-06,10.1655421742413
"CSE1L",1.60026145586964,9.2935883064787,9.78006295544443,1.19031577759426e-08,1.03903835028607e-06,10.1595823363013
"CCT2",1.36910737912722,10.2731208190373,9.74939645117912,1.24912661211992e-08,1.05996604428455e-06,10.111820544111
"NOP2",1.23320761089371,8.27180327907244,9.74415837592194,1.25947196355381e-08,1.06450370443384e-06,10.1036509133003
"PRPS1",1.32615678267031,7.14551944834992,9.70747674418,1.33447623435574e-08,1.10595366986548e-06,10.0463453174009
"NIT2",1.47428514942567,9.37668281691366,9.68368714212419,1.38560392723604e-08,1.13346888173643e-06,10.0090915033463
"NEBL",1.36354984115537,6.42462665517405,9.68266322384664,1.38784993411429e-08,1.13346888173643e-06,10.0074865083953
"HAUS6",1.09456299132829,5.81425941760625,9.65371973630478,1.45293866604291e-08,1.16338874616722e-06,9.96206385311545
"EPHX4",2.95075628306157,5.21064217865741,9.62488824415249,1.52095444508696e-08,1.18662303025301e-06,9.91671374742655
"C12orf73",1.1655660062646,7.00009055117714,9.61451789614459,1.54622573024813e-08,1.19322687784619e-06,9.90037661024178
"FAM220A",1.23382420774753,8.86266194431423,9.60605305867833,1.56717872734426e-08,1.20069567315487e-06,9.88703144602375
"HSP90AB1",1.36968950892128,10.2869636774612,9.59000710983541,1.60771580039912e-08,1.22295495831074e-06,9.86170987405926
"JAG2",1.21819574570575,7.94049164028842,9.57236768194524,1.65354570939172e-08,1.2466780375617e-06,9.83383666722217
"NUFIP1",1.37928844046566,6.50031912097268,9.55562166826692,1.69831877961876e-08,1.26477243661189e-06,9.80733927653187
"MEST",1.78997615619573,9.85527783402499,9.52334763737397,1.78821941116681e-08,1.31335466339455e-06,9.75617285158766
"SNHG16",1.32172116723445,10.0521039455335,9.50495891952235,1.84165313162049e-08,1.33874983107115e-06,9.72696150378637
"RPF2",1.43732812687156,10.1003765628907,9.49353410246162,1.87568927322827e-08,1.35879766951233e-06,9.70879127337187
"PTRH2",1.18411877177912,9.73258795523247,9.41281102085046,2.13570446534628e-08,1.50623739759637e-06,9.57993977928262
"SUPT16H",1.10561276518494,8.52114567062433,9.40985433931494,2.14591476158692e-08,1.50844351508382e-06,9.57520466618294
"FOXP4-AS1",2.26927129373982,5.74873977255496,9.35545989689229,2.34313735634064e-08,1.61961624135333e-06,9.48789462691632
"TMA16",1.68846851459279,5.13852215278896,9.35516958536699,2.34423935186007e-08,1.61961624135333e-06,9.48742763277541
"TRMT61B",1.05467995434402,8.3293582669535,9.33534214652235,2.42079856807299e-08,1.65258297119829e-06,9.45550792899674
"CD46",1.12046247490147,8.9418497832448,9.32995367904276,2.4420531069319e-08,1.65543312912638e-06,9.44682452639848
"RNF43",2.35234314510723,9.85191896221097,9.32767435761341,2.45110236129738e-08,1.65543312912638e-06,9.44315033518312
"POLR1D",1.13414773146531,9.29433635372463,9.30970523872736,2.52368073418895e-08,1.69031056470095e-06,9.41416153168628
"EIF4B",1.15884078877213,10.5411122872988,9.30646226196276,2.5370166815857e-08,1.69227367101775e-06,9.40892539308629
"TOMM34",1.48052600305848,8.92454039145522,9.30513344778667,2.54250234624011e-08,1.69227367101775e-06,9.40677949069796
"PALB2",1.13631052997652,8.14551218199307,9.2722933893026,2.68208545491281e-08,1.76314006494407e-06,9.3536744407786
"LOC101927204",1.00616730713646,5.30143062873529,9.25392895313553,2.76360928576902e-08,1.78370042962407e-06,9.32391754044729
"RAD21",1.10258017827083,9.91060504405412,9.24979786893659,2.78230214103258e-08,1.79033997890794e-06,9.31721776949405
"DGAT2",1.61814277722578,7.02953651388796,9.24664020235277,2.79667937471053e-08,1.79417090367348e-06,9.31209520777716
"KDELC1",1.19957565787581,5.84993243716347,9.23763379969046,2.83811446202958e-08,1.80985029720863e-06,9.29747744397208
"FUT1",1.40750171467603,5.82582690097567,9.2178773489444,2.93126822097458e-08,1.85261370440764e-06,9.26537545836467
"TEAD4",1.22949529786853,7.43761874154228,9.19847349427146,3.02587152036245e-08,1.90112205050737e-06,9.233797599932
"EIF1AX",1.26708471882182,9.51902649295538,9.18338428214873,3.10164013485558e-08,1.93729716223722e-06,9.20920792216089
"FAM92A1",1.41212835015011,5.55936976905811,9.17286407055775,3.15563639310269e-08,1.94981125756284e-06,9.19204662997555
"RIPK2",1.16551513871302,6.6428147682931,9.16927456450584,3.17428381676495e-08,1.94981125756284e-06,9.18618791736221
"LGR5",2.87481837480069,6.14410808427819,9.16882982730345,3.17660221782386e-08,1.94981125756284e-06,9.18546191145022
"SCD",1.14809551006698,7.50993264543187,9.12816572344674,3.39623752834753e-08,2.03764684834575e-06,9.11897239821378
"GNPDA1",1.72938053443866,8.98760132316287,9.12173035892183,3.43242411274804e-08,2.04782076127229e-06,9.10843040572123
"KRT23",4.27713357400792,6.56609320227025,9.10894689910762,3.50550581447226e-08,2.07977070591768e-06,9.08747347997501
"NFXL1",1.39017281275579,7.71462775758262,9.09865605344979,3.5655172060331e-08,2.10365515155953e-06,9.07058751310601
"CCT6A",1.07040442241229,10.8102945392728,9.0935595680048,3.59563373501137e-08,2.11191724137448e-06,9.06221974716222
"TIGD2",1.21980801011634,7.6035474482416,9.07563074120412,3.70370780149945e-08,2.14362153435154e-06,9.0327561690337
"TARBP1",1.372194971786,8.46580748412772,9.07075509418161,3.73368067465698e-08,2.15511286421461e-06,9.02473649185283
"PDCD2L",1.45331878051583,8.26315058853279,9.05861882644281,3.80939286336503e-08,2.18696114816204e-06,9.00476081522809
"TCEB3-AS1",1.00385351034859,6.33904746659992,9.03972233554306,3.93048539563454e-08,2.2266413302665e-06,8.97362002448086
"P4HA1",1.25804668140565,8.78474713866772,9.03009157755885,3.99374065979303e-08,2.23526335907699e-06,8.9577309710241
"MRPL17",1.10564389088735,8.9537362026255,9.02625312060001,4.01924718403714e-08,2.2400078145258e-06,8.95139482542301
"BYSL",1.34178407181127,7.91708241939649,9.02337056067357,4.03851354888918e-08,2.2400078145258e-06,8.94663531760743
"ARHGAP18",1.23212986969618,8.22238813398841,9.01277833380145,4.11014159198612e-08,2.26792501988892e-06,8.92913677034844
"SLC39A10",2.36113448601759,8.10493042050453,9.00998628007432,4.12924234657745e-08,2.27257707337863e-06,8.9245218104494
"CMSS1",1.60076149449255,8.05811659899341,9.00271716561942,4.17940709619412e-08,2.29425751911955e-06,8.91250198532089
"DHX9",1.04557874428594,6.86909646271169,8.99360919606819,4.24316131896644e-08,2.30612294912585e-06,8.89743178740138
"JADE3",1.8113887388001,8.07237085261547,8.9912016364461,4.2601828881191e-08,2.30884568280022e-06,8.89344638824829
"E2F6",1.13669213014357,7.63638288363981,8.95622011657629,4.51570730777196e-08,2.40450124870588e-06,8.83545353932679
"SNHG6",1.32928023407696,10.7228544487971,8.94338818672987,4.61340543967317e-08,2.4291874624492e-06,8.81414041672287
"ETV4",1.27798341282921,7.00224970754969,8.93711367611706,4.66197818642036e-08,2.4396922209476e-06,8.80371094351456
"C5orf34",1.05705917866937,5.29641464087716,8.93302625617147,4.69390690433128e-08,2.44438931920176e-06,8.796914067735
"RNF183",1.94756708523917,6.29624448627671,8.89486235782414,5.00327054671036e-08,2.52522889512758e-06,8.73334630892127
"UBR5-AS1",1.73540010740224,5.92412198093307,8.8808580328475,5.12206521717289e-08,2.56866490846034e-06,8.70997193762056
"TATDN1",1.52110267904011,8.57030997876802,8.87649415917169,5.15968130014193e-08,2.56866490846034e-06,8.70268299481203
"TOP1MT",1.0441376362953,6.00072509780053,8.84659184962649,5.42531559652146e-08,2.66867891201641e-06,8.65266985931692
"GPN3",1.05446644361308,8.79629804464638,8.841609845237,5.47094154933303e-08,2.6787490588332e-06,8.64432573514866
"PRMT3",1.8956478667956,7.93526236592147,8.81963655585355,5.6770050973588e-08,2.75431734780513e-06,8.6074845733869
"AZGP1",2.99297325540719,6.149044198557,8.8067106976267,5.80199084841922e-08,2.7770023164153e-06,8.58578280738621
"PNPT1",1.45555689563717,9.26951752857384,8.75973490675682,6.28093391303154e-08,2.93652544043056e-06,8.50672672734385
"CXXC5",1.40524175712054,9.75691092608313,8.7535058124499,6.34747337205673e-08,2.9518523002497e-06,8.49622172219471
"POLR1C",1.32116289919696,8.22720028697698,8.72105081350787,6.70625570744574e-08,3.0783737136398e-06,8.44140477771319
"TBC1D31",1.09521195561872,5.44898310943379,8.70403449067116,6.90276009998734e-08,3.1414933198639e-06,8.41260792991747
"RRS1",1.32527608614466,9.0828552562901,8.69541127921858,7.00462489061626e-08,3.16754788843388e-06,8.39800006817289
"DARS",1.31157341687477,9.31565659382758,8.67702072283785,7.22714279105469e-08,3.24065082750893e-06,8.36681301590285
"ZNF670",1.11286950274356,5.4547224017451,8.67211592508392,7.28772547253227e-08,3.25009447588562e-06,8.35848773834411
"CCDC86",1.14430653880124,8.47445392230142,8.67089285101126,7.30291489132802e-08,3.25009447588562e-06,8.35641122317316
"SLC22A3",1.50840495892876,6.77425561875217,8.6703842409356,7.30924106272226e-08,3.25009447588562e-06,8.35554765445167
"ASUN",1.465488060793,9.49628461333851,8.66527979251681,7.37304842725927e-08,3.26483489505604e-06,8.34687890010837
"ZNRF3",2.35825689751354,8.15028769743032,8.64803282261561,7.59297320010331e-08,3.3387143470763e-06,8.31756303826
"PPP1R3D",1.19196692503215,5.8573742005448,8.6442994942087,7.64147313171393e-08,3.3488834615715e-06,8.31121200328133
"NUP37",1.00441468206007,8.01382348834589,8.62196525384255,7.93844684100519e-08,3.41970036984665e-06,8.27317862846467
"IPO5",1.35318025021645,8.17842307593973,8.61893366127078,7.9796754956279e-08,3.41970036984665e-06,8.26801092336889
"AZIN1",1.28582040841242,9.67805184022873,8.60059481917532,8.23388514867544e-08,3.50046945671933e-06,8.23672393379321
"ZNF239",1.68891436295305,6.88625842622319,8.58193703744231,8.50119599207974e-08,3.58548462248131e-06,8.20484648643894
"FBXO45",1.04530246533809,7.16810728409113,8.55731249974874,8.86791660026705e-08,3.70476321406129e-06,8.16270300741952
"TBC1D4",1.54868636151116,7.68859190392906,8.54354014949245,9.08017802532595e-08,3.75064497754244e-06,8.1390968409885
"OSBPL3",1.58327693338124,7.28271231853246,8.54115222613329,9.11751663496729e-08,3.75064497754244e-06,8.135001279566
"BZW2",1.16522272175329,11.1918921462773,8.53687071138766,9.18486564424078e-08,3.7620856414747e-06,8.12765606876153
"NONO",1.02078512442619,9.66106332452607,8.52954535803903,9.30130035325966e-08,3.80116026885027e-06,8.11508322952278
"WDR43",1.13490966950936,8.20052083045463,8.50990568631981,9.62112469711377e-08,3.88072638831269e-06,8.08133905092665
"TCFL5",1.85554488327767,6.82891417787461,8.49545819635305,9.86370234166201e-08,3.93421341151796e-06,8.05648265608757
"ARMC10",1.10249838994728,9.08289728982101,8.46520788854914,1.03924940955551e-07,4.08394339005957e-06,8.00434670226111
"NUPL2",1.20829281830213,7.29883908662716,8.44140778785713,1.08292660577036e-07,4.21668259164588e-06,7.96324053668994
"SLC39A6",1.0290797942662,7.31898639892982,8.42418586547882,1.11572209269132e-07,4.31666682683537e-06,7.933447950603
"CPOX",1.09541021752822,8.20242829823963,8.4236746280451,1.11671131113493e-07,4.31666682683537e-06,7.93256293480264
"FXYD5",1.10984008906976,7.9821998645692,8.3851447879687,1.19395909897084e-07,4.54903659427145e-06,7.86576085202427
"TMEM216",1.01221505162087,8.02310498314286,8.36087715091175,1.24545356857156e-07,4.71170791421059e-06,7.82358264178123
"TRIB3",1.59696141542788,6.52653543889405,8.35587578025476,1.25635084356749e-07,4.73768829572028e-06,7.81488007942223
"PAICS",1.15443535869636,7.83563743964501,8.3522867497419,1.26423203253502e-07,4.75739895070023e-06,7.80863293951193
"RBM28",1.20721695086697,8.15476916718211,8.34355692595519,1.28361775857366e-07,4.8218297424798e-06,7.79343030416117
"DDX27",1.05431019349743,9.8520698595772,8.33647195656554,1.2995784898853e-07,4.87319053803996e-06,7.78108448110837
"RAN",1.09100900771391,10.662532950296,8.335157584258,1.30256212441081e-07,4.87579449698169e-06,7.77879338589066
"GTF2F2",1.19860735351591,6.60867781151968,8.32975581510156,1.31489932654463e-07,4.89502485331938e-06,7.76937503574512
"PALD1",2.1620544197914,7.03978731833752,8.32888809319988,1.31689245549181e-07,4.89502485331938e-06,7.76786173291261
"CEP57",1.0851539217635,7.24417790688495,8.31836091091493,1.34132537132968e-07,4.966261268075e-06,7.74949419525501
"DPH5",1.10610447117082,7.66424159213177,8.30823758377042,1.3652667051417e-07,5.02465892385101e-06,7.73181702790361
"UTP3",1.0108030251886,8.63525471109584,8.27828759385351,1.43873973078918e-07,5.21151658606782e-06,7.6794369363345
"ABCE1",1.30556489729879,8.91320492248172,8.27197182633744,1.45475274180714e-07,5.24943383825074e-06,7.66837551751972
"CDCA7",2.05216070747472,8.43002278530405,8.23872630127083,1.54215906053419e-07,5.47095265578525e-06,7.61005938196947
"C6orf48",1.71586585602935,10.1766789218574,8.21153452887597,1.61771086931846e-07,5.63812567627848e-06,7.56224956819784
"NCAPD2",1.20551606546375,8.0237612112565,8.21071581323698,1.62004456260033e-07,5.63812567627848e-06,7.56080849223184
"TAF1D",1.29272474562002,9.38734180291165,8.19324815416111,1.67067943367879e-07,5.74859471048861e-06,7.53004057771629
"SNRPD2",1.39105123045585,10.625683504243,8.17205229243831,1.73434340274381e-07,5.88641516749744e-06,7.49264944275845
"C2",1.29511248730454,5.59790524022815,8.16203548620497,1.76530420452964e-07,5.93984427366142e-06,7.47495753441576
"DNMT3B",1.17802250400752,6.22946044332758,8.14825415187373,1.80884446989085e-07,6.05763810757945e-06,7.45059407336781
"NOB1",1.63332879053861,8.94070820141611,8.14476706175105,1.82003776933192e-07,6.07713943204456e-06,7.44442524480495
"GPALPP1",1.4477556162218,5.96590883349118,8.14377746392452,1.82322742714516e-07,6.07713943204456e-06,7.44267429417077
"ACTL6A",1.23940198784831,9.19783437900653,8.14256794415727,1.82713384173698e-07,6.0804889238849e-06,7.4405340402804
"PCID2",1.28861710291225,8.51654691671634,8.0946845026027,1.9890012648122e-07,6.4677462502649e-06,7.35564200404908
"RPP40",1.64420439339884,8.47034918868103,8.08993363634773,2.00585591059995e-07,6.48490700065364e-06,7.34720200389968
"MET",1.12180120220198,6.97951805506099,8.08891133119539,2.00950214584319e-07,6.48490700065364e-06,7.34538545299228
"SRPX2",1.20552426792907,5.18296190474877,8.08452577093506,2.02522251664482e-07,6.49797109877073e-06,7.33759104181337
"ZNF267",1.1979018697596,8.10888460100302,8.08437820429667,2.02575370185632e-07,6.49797109877073e-06,7.33732872697486
"RASSF10",2.68738258216349,5.61592518808474,8.04181005679473,2.18520790071988e-07,6.86471136835292e-06,7.26153389479292
"SYBU",1.3808561132275,8.09153337152286,8.02189698774351,2.26423372897811e-07,7.09204620492717e-06,7.22599161791896
"DLEU1",1.2622107376932,8.1609688137664,8.00955593061011,2.31469784583007e-07,7.21826492215734e-06,7.20393686748767
"NKRF",1.2547934015854,8.16808883833219,8.00233521353799,2.34476587109689e-07,7.30134039305449e-06,7.1910229167485
"SRFBP1",1.26596352643963,5.18078440978585,7.99876469162312,2.35978395348978e-07,7.33737787231807e-06,7.18463451898109
"HACD3",1.32544249348898,9.57825099012643,7.99331284595231,2.38290857628555e-07,7.37387584837698e-06,7.17487663880013
"OTUD6B",1.35924414988588,7.50853558200721,7.99048322708855,2.39500358985044e-07,7.39292484930789e-06,7.16981047683109
"ADNP",1.13187309802521,9.06744127395481,7.96535494292824,2.50525756535561e-07,7.65559266635712e-06,7.12477199153477
"CPNE1",1.58154155341399,9.54807025505838,7.9572028048728,2.54215077409221e-07,7.73269332419709e-06,7.11014175587467
"PDRG1",1.21774785346509,8.73725035219375,7.95183156287761,2.56676744530173e-07,7.76556531498317e-06,7.10049721604989
"WDR5B",1.21595903102388,6.50096420436935,7.93530312180029,2.64408636629256e-07,7.95000949823387e-06,7.07079381578612
"LINC00657",1.3736032644765,9.16203242599673,7.93396845622584,2.65043469602916e-07,7.95000949823387e-06,7.06839362183782
"GTF2IRD1",1.65579057573443,8.59461623833711,7.89258615096086,2.85534892302162e-07,8.44667732103299e-06,6.99385099455734
"INTS8",1.19222764663205,9.5350920189338,7.87214289766476,2.96259727790353e-07,8.63224223145551e-06,6.95693834676019
"FBXL4",1.30925023277349,5.7186214164722,7.85320593631537,3.06568488124395e-07,8.82480913697558e-06,6.92269358342265
"TMEM5",1.06985554712811,8.24466926080843,7.85016153624399,3.08260285567898e-07,8.86050718260548e-06,6.91718356555695
"KRT80",1.89745296378892,6.31463183650447,7.84287136704612,3.12351088002048e-07,8.94862502618577e-06,6.90398394106871
"EIF3E",1.08049921663883,9.68991188921254,7.82346588876495,3.23517872035251e-07,9.16304143148779e-06,6.86881217204301
"PAXIP1",1.07795544240678,8.12723884165201,7.81637526330941,3.27701050567337e-07,9.26919611691064e-06,6.85594756065268
"IARS",1.04147633561889,10.6925251517963,7.80849613178316,3.32415485753158e-07,9.3528631850152e-06,6.8416441292733
"WNT2",1.01606048493796,5.34020739837698,7.79033481824383,3.43552919318414e-07,9.53234105750373e-06,6.80864188965951
"CETN2",1.34674488940026,10.3374311255221,7.79007114125756,3.43717448338554e-07,9.53234105750373e-06,6.8081624041681
"ZNF22",1.20144048584554,7.66519498354401,7.78558738168129,3.46527803640384e-07,9.57288675711614e-06,6.80000739095311
"SHPRH",1.33355554015861,6.99311209150227,7.76579783284967,3.59220125257913e-07,9.84262696634782e-06,6.76398084827479
"RFC3",1.30514946931835,6.06242963287342,7.7588726200429,3.63775123683123e-07,9.92067395560415e-06,6.75136069806082
"EXOSC8",1.23077187455996,8.42000381149365,7.75140848599348,3.68751917340235e-07,1.00307114781988e-05,6.73775094483731
"RPIA",1.07805873182258,10.088993944584,7.73495017647433,3.79977515557633e-07,1.01928729267784e-05,6.70771412831167
"PSMA7",1.07221115818146,9.74130671535468,7.72459148109402,3.87224513712356e-07,1.03481743005765e-05,6.68878984523793
"IPO7",1.17860170639643,9.88858883543435,7.71091359245339,3.97014486108962e-07,1.0504362161037e-05,6.66377875202058
"APEX1",1.32050986787453,11.1069280312909,7.70878422406362,3.9856158651515e-07,1.05322124456404e-05,6.65988268137223
"EIF2S3",1.18268226082395,9.1495449613464,7.70042631677356,4.04694908110739e-07,1.0641477589939e-05,6.64458422501427
"PFDN4",1.03189501920652,7.56118094469814,7.65043279796912,4.43489930692251e-07,1.14773900775386e-05,6.55287113483397
"DUSP14",1.76621392017765,7.00524614014223,7.6465732537496,4.46641404900747e-07,1.15169676549407e-05,6.545776253794
"RCN2",1.02076564639069,8.89906479345691,7.6382894807621,4.53484304889472e-07,1.16090891945203e-05,6.53054140525193
"HIST3H2A",1.1128795862758,7.80956508147509,7.633061457824,4.57858988648763e-07,1.16929719415228e-05,6.52092149889758
"TRIM24",1.0298195442661,7.16516631979486,7.63103738278652,4.59564446236131e-07,1.1708448732516e-05,6.5171960394351
"XPO4",1.20487086668399,6.80343922743569,7.62643396442397,4.63467857833056e-07,1.17617406078733e-05,6.50872097112161
"YEATS4",1.27432124759407,6.17593623142816,7.60994512267582,4.77734519110763e-07,1.19709029676943e-05,6.47834002051176
"ZDHHC9",1.29622599839885,7.93829386713207,7.60916845581698,4.78417669848683e-07,1.19739341364361e-05,6.47690805999794
"NEK5",1.07462302677911,4.24786116640184,7.60128506041625,4.85409587673766e-07,1.21204440889373e-05,6.46236845825242
"ACTR3B",1.10376024733819,6.54858621360414,7.56429791745921,5.19660970594218e-07,1.28253290992888e-05,6.3940355334126
